"zillow_id","latitude","longitude","year_built","bathrooms","bedrooms","last_sold_date","last_sold_price","home_type","tax_year","tax_value","home_size","zipcode","list","url","property_size","log_last_sold_price","log_home_size","log_property_size","sf_location$cluster","location_cluster","log_tax_value"
79844725,37.792255,-122.401245,1909,2,2,2006-10-19,277000,"Condominium",2015,308370,964,94104,NA,NA,NA,12.5317727851695,6.87109129461055,NA,10,"10",12.6390556396751
15116833,37.746388,-122.505277,1940,1.5,2,2016-01-06,158500,"SingleFamily",2015,691611,1100,94116,NA,NA,2996,11.9735098722995,7.00306545878646,8.00503334463711,11,"11",13.4467789378123
15118316,37.747366,-122.466993,1956,1,2,2014-05-20,125000,"SingleFamily",2015,661695,887,94116,NA,NA,2909,11.7360690162844,6.78784498230958,7.9755646584952,5,"5",13.4025600036772
15118589,37.744465,-122.503406,1946,2,3,2013-07-24,197500,"SingleFamily",2015,653180,1200,94116,NA,NA,2996,12.1934938633233,7.09007683577609,8.00503334463711,11,"11",13.3896080211161
15119371,37.744965,-122.485828,1930,1,2,2015-05-29,190000,"SingleFamily",2015,464974,1370,94116,NA,NA,3000,12.1547793511426,7.22256601882217,8.00636756765025,11,"11",13.0497367690278
15120766,37.743076,-122.489336,1951,2,4,2013-12-02,138000,"SingleFamily",2015,745637,1616,94116,NA,NA,3000,11.8350089641393,7.38770923908104,8.00636756765025,11,"11",13.5219941655858
15124022,37.738624,-122.496024,1943,1,2,2013-05-31,185000,"SingleFamily",2015,477115,800,94116,NA,NA,1438,12.1281111040605,6.68461172766793,7.27100853828099,11,"11",13.0755128309597
15125066,37.738282,-122.48771,1936,2,3,2013-05-31,166000,"SingleFamily",2015,570488,1842,94116,NA,NA,2614,12.0197430673387,7.51860721681525,7.86863689418417,11,"11",13.2542474138825
15133303,37.744232,-122.463546,1923,2.25,3,2015-12-24,184000,"SingleFamily",2015,1189293,2282,94116,NA,NA,3833,12.1226910365911,7.73280753042202,8.25140306538056,5,"5",13.9888695708828
15135972,37.737618,-122.449951,1947,1,2,2014-08-25,200000,"SingleFamily",2015,974450,1067,94127,NA,NA,2556,12.2060726455302,6.97260625130175,7.84619881549743,3,"3",13.7896284882502
15136683,37.740494,-122.451814,1950,2,3,2013-05-17,142000,"SingleFamily",2015,360480,1150,94127,NA,NA,4199,11.8635823365834,7.0475172213573,8.34260168068419,3,"3",12.7951917556661
15139620,37.729724,-122.452689,1923,1,2,2015-09-17,178500,"SingleFamily",2015,370350,1047,94112,NA,NA,2879,12.0923438802018,6.95368421087054,7.96519829061218,3,"3",12.8222037834414
15153397,37.733488,-122.385049,1987,2.5,3,2013-07-19,190000,"SingleFamily",2015,392691,1511,94124,NA,NA,2557,12.1547793511426,7.32052696227274,7.84658997529119,2,"2",12.8807783220453
15153873,37.727454,-122.382401,1989,2,2,2013-07-23,182000,"SingleFamily",2015,185432,1600,94124,NA,NA,1742,12.1117619660589,7.37775890822787,7.46278915741245,2,"2",12.1304435170045
15154152,37.727381,-122.386477,1990,2,3,2014-09-17,200000,"SingleFamily",2015,375148,2048,94124,NA,NA,2500,12.2060726455302,7.6246189861594,7.82404601085629,2,"2",12.8350758937588
15154646,37.718862,-122.389785,1939,1,2,2015-10-21,200000,"SingleFamily",2015,330454,1500,94124,NA,NA,2495,12.2060726455302,7.3132203870903,7.82204400818562,15,"15",12.708222745531
15155933,37.73804,-122.390308,1968,2,3,2013-08-07,172500,"SingleFamily",2015,527781,1315,94124,NA,NA,1746,12.0581525154536,7.18159194461187,7.46508273639955,2,"2",13.1764367039191
15158575,37.731077,-122.402644,1949,2,3,2014-01-17,183000,"SingleFamily",2015,584458,1662,94124,NA,NA,2495,12.1172414318236,7.41577697541539,7.82204400818562,2,"2",13.278440201025
15158876,37.729859,-122.393765,1937,1,2,2013-09-19,129500,"SingleFamily",2015,321345,1280,94124,NA,NA,2495,11.7714361601217,7.15461535691366,7.82204400818562,2,"2",12.6802705913194
15160879,37.744908,-122.406648,1946,1,3,2015-08-18,135000,"SingleFamily",2015,293144,1230,94110,NA,NA,2038,11.8130300574206,7.11476944836646,7.61972421378267,7,"7",12.5884192348454
15162094,37.741243,-122.411793,1927,1,2,2014-04-24,100500,"SingleFamily",2015,877540,1000,94110,NA,NA,1750,11.5179130064813,6.90775527898214,7.46737106691756,7,"7",13.6848778173288
15163502,37.738534,-122.423683,1921,1,2,2015-09-04,100000,"SingleFamily",2015,180979,1415,94110,NA,NA,2088,11.5129254649702,7.25488481007734,7.64396194900253,7,"7",12.1061362814174
15163972,37.73639,-122.412103,1953,2,3,2016-02-12,171000,"SingleFamily",2015,621856,1200,94110,NA,NA,1751,12.0494188354848,7.09007683577609,7.46794233228585,7,"7",13.3404638336644
15187884,37.722152,-122.46197,1922,1,2,2015-01-29,200000,"SingleFamily",2015,650000,1100,94112,NA,NA,2495,12.2060726455302,7.00306545878646,7.82204400818562,6,"6",13.3847276418718
15188548,37.719763,-122.444316,1927,2,3,2013-09-03,200000,"SingleFamily",2015,618210,1550,94112,NA,NA,2200,12.2060726455302,7.34601020991329,7.69621263934641,3,"3",13.3345834845441
15190824,37.718442,-122.454602,1924,2,2,2013-06-05,156500,"SingleFamily",2015,739864,1216,94112,NA,NA,2500,11.9608112889623,7.10332206252611,7.82404601085629,6,"6",13.5142216645063
15191063,37.718489,-122.446288,1938,1.5,3,2013-12-31,200000,"SingleFamily",2015,409842,1078,94112,NA,NA,2160,12.2060726455302,6.98286275146894,7.67786350067821,3,"3",12.9235269985543
15191866,37.715007,-122.44708,1938,2,3,2015-09-29,124000,"SingleFamily",2015,764948,1645,94112,NA,NA,1886,11.7280368445872,7.40549566319947,7.5422134631934,3,"3",13.5475631366421
15195706,37.709698,-122.45616,1991,3,4,2015-06-01,192500,"SingleFamily",2015,619028,2875,94112,NA,NA,1986,12.16785143271,7.96380795323145,7.59387784460512,6,"6",13.3359057848925
15195878,37.709869,-122.4612,1957,1,2,2015-06-23,167000,"SingleFamily",2015,265703,1150,94112,NA,NA,2500,12.0257490913989,7.0475172213573,7.82404601085629,6,"6",12.4901344226138
15196832,37.731288,-122.473943,1939,2.5,3,2014-02-05,125000,"SingleFamily",2015,796536,1490,94132,NA,NA,2805,11.7360690162844,7.30653139893951,7.9391588179568,5,"5",13.588027605051
15199099,37.74544,-122.441475,1972,1,1,2013-08-27,120000,"Condominium",2015,574359,838,94131,NA,NA,NA,11.6952470217642,6.73101810048208,NA,4,"4",13.2610099153385
67090314,37.71048,-122.467645,2002,2,2,2013-10-03,127000,"Condominium",2015,520508,969,94132,NA,NA,NA,11.7519423654407,6.87626461189077,NA,6,"6",13.1625605367557
67394871,37.71048,-122.467645,2002,1,1,2014-04-09,150000,"Condominium",2015,245178,669,94132,NA,NA,NA,11.9183905730784,6.50578406012823,NA,6,"6",12.4097397563435
15173604,37.714547,-122.404798,1956,2,3,2015-03-23,197000,"SingleFamily",2015,637419,1263,94134,NA,NA,2500,12.1909590077201,7.14124512235049,7.82404601085629,15,"15",13.3651824891185
80749514,37.732633,-122.404212,2003,1,1,2013-05-06,195000,"Condominium",2015,199796,594,94124,NA,NA,NA,12.1807548375459,6.38687931936265,NA,2,"2",12.2050521249762
114316870,37.73471,-122.390873,2009,1,1,2014-02-21,156000,"Condominium",2015,158613,712,94124,NA,NA,NA,11.9576112862317,6.56807791141198,NA,2,"2",11.9742225520369
116157437,37.734745,-122.391082,2009,1,1,2014-10-31,152500,"Condominium",2015,103980,580,94124,NA,NA,NA,11.9349198750296,6.36302810354046,NA,2,"2",11.5519538519377
125243663,37.736957,-122.42926,1916,1,3,2013-09-19,112500,"SingleFamily",2015,486121,925,94131,NA,NA,2199,11.6307085006266,6.82979373751242,7.69575799055476,7,"7",13.0942128430879
15070867,37.80189,-122.424242,1900,2.25,4,2014-03-24,150000,"SingleFamily",2015,2079938,5479,94109,NA,NA,5450,11.9183905730784,8.60867788153842,8.60337088765729,12,"12",14.5478486435409
15071744,37.798046,-122.432626,1900,3,6,2013-09-20,200000,"Duplex",2015,880050,2674,94123,NA,NA,3025,12.2060726455302,7.89133075766189,8.01466637046494,13,"13",13.6877340030221
15074813,37.790291,-122.428215,1920,1,1,2013-05-15,100000,"Condominium",2015,686408,765,94109,NA,NA,NA,11.5129254649702,6.63987583382654,NA,13,"13",13.4392274820996
15074958,37.78958,-122.42453,1960,1,1,2015-08-14,200000,"Condominium",2015,186791,540,94109,NA,NA,NA,12.2060726455302,6.29156913955832,NA,12,"12",12.1377456237447
15076165,37.786361,-122.425831,1992,1,0,2015-08-03,150000,"Condominium",2015,133250,519,94109,NA,NA,NA,11.9183905730784,6.25190388316589,NA,12,"12",11.7999823420281
15076294,37.786361,-122.425831,1992,1,1,2015-11-16,170000,"Condominium",2015,129099,544,94109,NA,NA,NA,12.0435537160324,6.29894924685594,NA,12,"12",11.7683348308713
15076882,37.784298,-122.427058,1963,2,3,2014-04-01,150000,"Condominium",2015,178976,1078,94109,NA,NA,1207,11.9183905730784,6.98286275146894,7.09589322109753,9,"9",12.0950069976213
15077784,37.781386,-122.421406,1982,1,1,2015-05-05,120000,"Condominium",2015,389044,721,94102,NA,NA,NA,11.6952470217642,6.58063913728495,NA,9,"9",12.8714477267439
15078360,37.776999,-122.425053,1907,1,2,2013-06-26,157000,"SingleFamily",2015,808753,944,94102,NA,NA,700,11.9640010843304,6.8501261661455,6.5510803350434,9,"9",13.6032488342185
15079375,37.770971,-122.428983,1900,2,3,2015-09-28,100000,"SingleFamily",2015,813819,550,94117,NA,NA,1123,11.5129254649702,6.30991827822652,7.02375895473844,9,"9",13.609493261537
15080898,37.792539,-122.443253,1929,3,3,2015-06-11,145200,"SingleFamily",2015,1816387,2120,94115,NA,NA,NA,11.8858673813728,7.65917136766606,NA,13,"13",14.4123599211664
80738291,37.781166,-122.390693,2004,1,1,2014-03-28,175000,"SingleFamily",2015,1004680,797,94107,NA,NA,37461,12.0725412529057,6.68085467879022,10.5310556707833,10,"10",13.8201796408125
15088772,37.78705,-122.489257,1924,5.5,4,2016-02-22,187500,"SingleFamily",2015,3175125,4915,94121,NA,NA,5501,12.1415341243926,8.50004703258127,8.61268517287546,8,"8",14.9708575596127
15089338,37.786941,-122.464984,1908,1,2,2013-11-13,100000,"Condominium",2015,1400014,1600,94118,NA,NA,NA,11.5129254649702,7.37775890822787,NA,1,"1",14.1519927945355
15094067,37.779146,-122.476817,1921,4,6,2016-02-09,135500,"Duplex",2015,384285,2450,94121,NA,NA,3000,11.8167269193019,7.80384330353877,8.00636756765025,8,"8",12.8591397437849
15095805,37.777545,-122.492873,1946,4,8,2014-10-31,152000,"Duplex",2015,718734,3324,94121,NA,NA,2375,11.9316357998284,8.10892415597534,7.77275271646874,8,"8",13.4852466099764
15096031,37.776006,-122.499155,1923,2,3,2015-05-29,115000,"SingleFamily",2015,302092,1885,94121,NA,NA,3000,11.6526874073454,7.54168309988211,8.00636756765025,8,"8",12.6184868857265
15096949,37.774908,-122.501226,1918,1,2,2016-03-25,200000,"SingleFamily",2015,525150,1320,94121,NA,NA,2996,12.2060726455302,7.18538701558042,8.00503334463711,8,"8",13.1714392150509
15097060,37.774849,-122.498003,1923,2,3,2013-09-03,144500,"SingleFamily",2015,301630,1360,94121,NA,NA,3000,11.8810347865346,7.2152399787301,8.00636756765025,8,"8",12.6169563796652
15126676,37.765656,-122.441194,1906,3,4,2016-02-24,200000,"VacantResidentialLand",2015,1844298,4000,94114,NA,NA,3049,12.2060726455302,8.29404964010203,8.02256894698825,4,"4",14.427609275248
15126678,37.765439,-122.441713,1929,2,3,2015-08-19,187500,"SingleFamily",2015,1500000,1665,94114,NA,NA,4787,12.1415341243926,7.41758040241454,8.47365918939251,4,"4",14.2209756660724
15130723,37.754624,-122.436975,1900,1,2,2014-11-04,160000,"SingleFamily",2015,583064,1567,94114,NA,NA,2892,11.982929094216,7.35691824235602,7.96970358327866,4,"4",13.276052236323
15143787,37.763257,-122.426639,1900,4,6,2015-06-18,106000,"Duplex",2015,1360376,3301,94110,NA,NA,2733,11.5711943730942,8.10198073185319,7.91315518592807,9,"9",14.1232716900895
15147008,37.752199,-122.423703,1900,2.5,5,2014-10-08,138500,"SingleFamily",2015,544749,2300,94110,NA,NA,1848,11.8386256046095,7.74066440191724,7.52185925220163,7,"7",13.2080804171007
15148697,37.784512,-122.391427,1998,1,1,2015-06-09,105000,"Condominium",2012,135223,658,94107,NA,NA,6882,11.5617156291397,6.48920493132532,8.83666458635743,10,"10",11.8146805464657
15148699,37.784512,-122.391427,1998,1,0,2015-07-10,163400,"Condominium",2010,216984,774,94107,NA,NA,6882,12.003956461408,6.65157187358973,8.83666458635743,10,"10",12.2875788970853
15151159,37.757098,-122.410761,1900,1,2,2013-07-15,187000,"SingleFamily",2015,866982,1202,94110,NA,NA,2178,12.1388638958367,7.09174211509515,7.68616230349291,14,"14",13.6727734943015
15152705,37.75141,-122.402498,1900,2,2,2016-03-25,160500,"SingleFamily",2015,770082,1120,94107,NA,NA,1536,11.9860492215522,7.02108396428914,7.33693691370762,14,"14",13.5542522816663
15063845,37.804401,-122.404265,1975,2,2,2014-07-22,741000,"SingleFamily",2015,741000,1333,94111,NA,NA,1194,13.5157559042782,7.19518732017871,7.08506429395255,12,"12",13.5157559042782
53153493,37.78575,-122.397404,2000,1,1,2015-09-25,188000,"Condominium",2011,170428,670,94105,NA,NA,NA,12.1441972418121,6.50727771238501,NA,10,"10",12.0460681991272
64972774,37.772915,-122.408909,2004,1.5,1,2013-07-26,160000,"Condominium",2015,730215,1089,94103,NA,NA,NA,11.982929094216,6.99301512293296,NA,9,"9",13.5010942903099
69819516,37.777645,-122.39343,2004,2,2,2016-01-27,125500,"Condominium",2015,869839,1126,94107,NA,NA,NA,11.740061037554,7.02642680869964,NA,10,"10",13.6760634160343
69819751,37.777641,-122.393417,2004,2,2,2014-08-27,141000,"Condominium",2015,740711,927,94107,NA,NA,NA,11.8565151693603,6.83195356556585,NA,10,"10",13.5153658147079
79845923,37.804248,-122.444961,1930,2,3,2015-09-03,100000,"Condominium",2015,1121424,2309,94123,NA,NA,2700,11.5129254649702,7.7445698093545,7.90100705199242,13,"13",13.9301098642618
79846733,37.779422,-122.39669,2006,2,2,2015-11-10,108000,"Condominium",2015,943480,956,94107,NA,NA,NA,11.5898865061064,6.8627579130514,NA,10,"10",13.7573304458978
79846752,37.7807,-122.413269,2007,1,0,2014-12-03,146500,"Condominium",2015,148811,264,94102,NA,NA,NA,11.8947807074393,5.57594910314632,NA,9,"9",11.91043232338
79847576,37.80425,-122.444961,1930,2,3,2015-09-03,100000,"Condominium",2015,1103944,2230,94123,NA,NA,27000,11.5129254649702,7.70975686445416,10.2035921449865,13,"13",13.914399779895
80391804,37.777641,-122.393417,2004,1,1,2013-09-26,104500,"Condominium",2015,106152,982,94107,NA,NA,NA,11.556942350387,6.88959130835447,NA,10,"10",11.5726273082163
80741227,37.776124,-122.409675,2002,1,1,2015-04-20,127500,"Condominium",2015,585255,913,94103,NA,NA,NA,11.7558716435806,6.81673588059497,NA,9,"9",13.2798029286742
82785427,37.782054,-122.429923,2007,2,3,2015-05-14,180000,"SingleFamily",2015,815981,1900,94115,NA,NA,NA,12.1007121298723,7.54960916515453,NA,9,"9",13.6121463493614
89236832,37.758341,-122.505157,2007,4,5,2015-03-26,100000,"SingleFamily",2015,1045683,2814,94122,NA,NA,2500,11.5129254649702,7.94236223767433,7.82404601085629,11,"11",13.8601808184018
89237384,37.797916,-122.415732,1922,2,2,2013-05-31,198000,"Condominium",2015,1608631,1575,94109,NA,NA,NA,12.1960223096767,7.36201055125973,NA,12,"12",14.2908940646826
89238761,37.770378,-122.400993,2007,1,2,2014-09-24,199500,"Condominium",2015,300000,949,94107,NA,NA,NA,12.2035695153121,6.85540879860993,NA,14,"14",12.6115377536383
89240539,37.773929,-122.39624,2009,2,3,2013-04-30,195000,"Condominium",2015,826992,1275,94158,NA,NA,NA,12.1807548375459,7.15070145759253,NA,10,"10",13.6255503004403
94976253,37.773529,-122.396743,2009,2,2,2015-12-30,112500,"Condominium",2015,292745,903,94158,NA,NA,NA,11.6307085006266,6.80572255341699,NA,10,"10",12.5870572018948
111928966,37.765012,-122.429879,1900,4,4,2014-04-24,130000,"Condominium",2015,1209692,2775,94114,NA,NA,3125,11.7752897294377,7.92840602618053,8.0471895621705,9,"9",14.0058763397162
114317600,37.782558,-122.452348,1910,1,2,2014-04-18,100000,"Condominium",2015,711111,1203,94118,NA,NA,3000,11.5129254649702,7.09257371597468,8.00636756765025,1,"1",13.4745838147437
124397618,37.768558,-122.426307,2015,2,2,2015-01-30,1395000,"Condominium",2015,192895,2000,94103,NA,NA,NA,14.1484049732376,7.60090245954208,NA,9,"9",12.169901278392
124398024,37.772243,-122.423439,2014,2,1,2015-06-12,172500,"Condominium",2015,50416,385,94102,NA,NA,NA,12.0581525154536,5.95324333428778,NA,9,"9",10.8280638639971
125218094,37.758128,-122.434679,1924,1,1,2014-12-24,865000,"Condominium",2015,864998,922,94114,NA,NA,NA,13.670484785914,6.82654522355659,NA,4,"4",13.6704824737726
15153548,37.737715,-122.382531,1992,2,2,2001-10-19,315000,"Townhouse",2008,354274,1255,94124,"$272,070","http://www.zillow.com/homes/for_sale/15153548_zpid",1024,12.6603279178078,7.13489085156588,6.93147180559945,2,"2",12.7778259040231
15155004,37.717575,-122.397705,1995,2,3,2011-09-08,292000,"Miscellaneous",2015,305168,1642,94124,NA,NA,435,12.5845090812504,7.40367029001237,6.07534603108868,15,"15",12.6286177236162
15116650,37.748965,-122.50562,1940,1,4,2013-06-24,262500,"SingleFamily",2015,360438,1000,94116,NA,NA,2500,12.4780063610138,6.90775527898214,7.82404601085629,11,"11",12.7950752375599
15118588,37.744397,-122.503401,1946,1,3,2014-05-23,290000,"SingleFamily",2015,673633,1200,94116,NA,NA,2996,12.5776362019627,7.09007683577609,8.00503334463711,11,"11",13.4204407312091
15119547,37.745156,-122.483033,1952,2,3,2013-05-14,310000,"SingleFamily",2015,745034,1300,94116,NA,NA,3000,12.6443275764613,7.17011954344963,8.00636756765025,11,"11",13.5211851339042
15121445,37.743074,-122.506533,1951,2,2,2014-09-05,276000,"SingleFamily",2015,450128,1370,94116,NA,NA,2996,12.5281561446993,7.22256601882217,8.00503334463711,11,"11",13.0172872657443
15121613,37.740228,-122.502814,1944,1,2,2014-03-20,217000,"SingleFamily",2015,482726,995,94116,NA,NA,2495,12.2876526325226,6.90274273715859,7.82204400818562,11,"11",13.0872044838814
15124939,37.737244,-122.49284,1939,2,3,2015-10-15,267000,"SingleFamily",2015,356069,1543,94116,NA,NA,2378,12.4950039373824,7.34148385236316,7.77401507725073,11,"11",12.7828798112782
15126033,37.73478,-122.496848,1948,1,2,2014-07-17,217000,"SingleFamily",2015,274662,1219,94116,NA,NA,1746,12.2876526325226,7.10578612948127,7.46508273639955,11,"11",12.5232965297879
15132008,37.748352,-122.451812,1955,1,2,2013-08-08,289000,"SingleFamily",2015,692896,1026,94131,NA,NA,3001,12.5741819670946,6.93342302573071,8.00670084544037,4,"4",13.44863519476
15137861,37.733307,-122.447605,1966,3,4,2016-02-16,210000,"SingleFamily",2015,962636,1619,94127,NA,NA,2495,12.2548628096996,7.38956395367764,7.82204400818562,3,"3",13.7774306338637
15138600,37.732914,-122.44408,1958,1,3,2014-11-17,250000,"SingleFamily",2015,152338,1120,94131,NA,NA,2063,12.4292161968444,7.02108396428914,7.63191651307125,3,"3",11.9338570153123
15138654,37.731842,-122.443394,1978,1,1,2013-10-21,212000,"MultiFamily2To4",2015,216221,647,94131,NA,NA,NA,12.2643415536542,6.4723462945009,NA,3,"3",12.2840563117551
15138665,37.731832,-122.446178,1925,1,2,2013-06-03,312500,"SingleFamily",2015,580303,1106,94127,NA,NA,2495,12.6523597481586,7.00850518208228,7.82204400818562,3,"3",13.2713056599051
15140033,37.725993,-122.435634,1900,1,2,2015-07-02,255000,"SingleFamily",2015,467353,945,94112,NA,NA,2495,12.4490188241406,6.85118492749374,7.82204400818562,3,"3",13.0548401397621
15141421,37.724182,-122.442928,1905,2,2,2013-05-02,296923,"SingleFamily",2015,384226,1500,94112,NA,NA,3248,12.6012281249121,7.3132203870903,8.08579470128157,3,"3",12.8589862001138
15141446,37.724176,-122.443348,1908,2,2,2015-11-04,215000,"SingleFamily",2015,612102,1624,94112,NA,NA,2539,12.2783933071098,7.39264752072162,7.83952558170468,3,"3",13.3246542142738
15141546,37.73152,-122.469032,1925,1,3,2016-03-02,300000,"SingleFamily",2015,472267,1212,94127,NA,NA,3998,12.6115377536383,7.10002716662926,8.29354951506035,6,"6",13.0652997825983
15153131,37.727385,-122.372408,1981,2,3,2014-11-24,211500,"Condominium",2015,458114,1360,94124,NA,NA,NA,12.2619802774685,7.2152399787301,NA,2,"2",13.0348733404207
15153230,37.730235,-122.378975,1996,2,2,2013-08-26,230000,"Condominium",2015,234595,1272,94124,NA,NA,1272,12.3458345879053,7.14834574390007,7.14834574390007,2,"2",12.3656159021014
15153234,37.730235,-122.378975,1996,2,2,2013-05-29,245000,"Condominium",2015,251028,1272,94124,NA,NA,1272,12.4090134895269,7.14834574390007,7.14834574390007,2,"2",12.4333197656771
15153245,37.730235,-122.378975,1996,2,2,2013-09-06,260000,"Condominium",2015,265194,1272,94124,NA,NA,1272,12.4684369099977,7.14834574390007,7.14834574390007,2,"2",12.4882169126035
15153618,37.728168,-122.381201,1934,1.5,3,2015-07-22,270000,"SingleFamily",2015,504980,1260,94124,NA,NA,2221,12.5061772379805,7.13886699994552,7.70571282389443,2,"2",13.1322741035128
15153979,37.729239,-122.387087,1912,1,2,2013-05-24,310000,"SingleFamily",2015,376575,846,94124,NA,NA,2134,12.6443275764613,6.74051935960622,7.6657534318617,2,"2",12.838872509571
15154051,37.729188,-122.387994,1919,2,2,2013-08-26,316000,"SingleFamily",2015,336639,1508,94124,NA,NA,2495,12.663497492569,7.3185395485679,7.82204400818562,2,"2",12.7267664185547
15154690,37.719134,-122.391932,1900,2,4,2013-05-20,240000,"SingleFamily",2015,245904,908,94124,NA,NA,2500,12.3883942023241,6.81124437860129,7.82404601085629,15,"15",12.4126964948471
15155099,37.718634,-122.396045,1916,1,2,2015-04-07,313000,"SingleFamily",2015,167300,1295,94124,NA,NA,2500,12.6539584695223,7.16626597413364,7.82404601085629,15,"15",12.0275438869749
15155585,37.711508,-122.400667,1944,1,2,2015-09-03,249000,"SingleFamily",2015,338223,800,94134,NA,NA,2347,12.4252081754468,6.68461172766793,7.76089319585102,15,"15",12.7314607202306
15155907,37.738492,-122.391662,1907,1.5,3,2013-06-10,265000,"SingleFamily",2015,29172,1375,94124,NA,NA,2482,12.4874851049684,7.22620901010067,7.81681996576455,2,"2",10.2809646241041
15155963,37.735469,-122.387998,1941,2,3,2013-09-04,280000,"SingleFamily",2015,198224,1375,94124,NA,NA,2500,12.5425448821514,7.22620901010067,7.82404601085629,2,"2",12.1971529833555
15156186,37.734509,-122.387304,1900,4,2,2015-07-31,300000,"SingleFamily",2015,197523,1000,94124,NA,NA,1873,12.6115377536383,6.90775527898214,7.53529670244409,2,"2",12.1936103122391
15156524,37.732473,-122.388789,1936,1,2,2015-05-21,285000,"SingleFamily",2015,281766,2037,94124,NA,NA,3000,12.5602444592508,7.61923341622681,8.00636756765025,2,"2",12.5488322182222
15157207,37.730885,-122.389923,1931,1,3,2015-05-06,310000,"SingleFamily",2015,323980,1245,94124,NA,NA,2178,12.6443275764613,7.12689080889881,7.68616230349291,2,"2",12.6884370644741
15157718,37.729177,-122.390243,1907,2,4,2015-03-26,300000,"SingleFamily",2015,349646,2000,94124,NA,NA,4791,12.6115377536383,7.60090245954208,8.47449443688312,2,"2",12.7646764930551
15157720,37.729307,-122.390473,1911,2,2,2014-07-18,283100,"SingleFamily",2015,763614,1245,94124,NA,NA,3746,12.5535554711,7.12689080889881,8.22844388300403,2,"2",13.5458177048721
15158496,37.731713,-122.400754,1941,1,2,2016-03-22,300000,"SingleFamily",2015,550902,1200,94124,NA,NA,3863,12.6115377536383,7.09007683577609,8.25919936266628,2,"2",13.2193122138772
15161142,37.743259,-122.417185,1946,1,2,2015-10-20,313000,"SingleFamily",2015,714642,837,94110,NA,NA,1750,12.6539584695223,6.72982407048948,7.46737106691756,7,"7",13.4795369969837
15163518,37.737764,-122.418634,1910,2,3,2016-02-03,227500,"SingleFamily",2015,109649,2250,94110,NA,NA,1712,12.3349055173731,7.71868549519847,7.44541755670169,7,"7",11.6050396338774
15164786,37.733861,-122.417777,1917,4,4,2015-10-06,220000,"MultiFamily2To4",2015,691611,2880,94110,NA,NA,1751,12.3013828253345,7.96554557312999,7.46794233228585,7,"7",13.4467789378123
15165385,37.730029,-122.416555,1941,1,2,2014-10-31,276000,"SingleFamily",2015,674800,1566,94134,NA,NA,2853,12.5281561446993,7.35627987655075,7.9561263512135,7,"7",13.422171629654
15165448,37.730269,-122.427784,1913,1,3,2013-05-07,305000,"SingleFamily",2015,553286,1325,94112,NA,NA,2748,12.6280670555895,7.18916773842032,7.91862865334224,3,"3",13.223630325837
15166349,37.729274,-122.424149,1939,1,1,2014-09-03,290000,"SingleFamily",2015,710648,687,94112,NA,NA,2750,12.5776362019627,6.53233429222235,7.91935619066062,7,"7",13.4739325088383
15166389,37.729138,-122.422179,1942,1,3,2015-04-01,250000,"SingleFamily",2015,540988,707,94112,NA,NA,5001,12.4292161968444,6.56103066589657,8.5173931714189,7,"7",13.2011523764366
15166485,37.73117,-122.417152,1955,1,3,2014-06-12,200000,"SingleFamily",2015,489107,1377,94134,NA,NA,2374,12.2060726455302,7.22766249872865,7.77233157516961,7,"7",13.1003365584267
15167232,37.728617,-122.41352,1951,3,3,2014-12-19,254500,"SingleFamily",2015,339103,2120,94134,NA,NA,3000,12.4470561149727,7.65917136766606,8.00636756765025,7,"7",12.7340591750224
15169201,37.724683,-122.427558,1925,2,3,2013-05-10,255000,"SingleFamily",2010,520721,1091,94112,NA,NA,2495,12.4490188241406,6.99484998583307,7.82204400818562,3,"3",13.1629696686623
15169365,37.725798,-122.431072,1955,1,2,2013-08-30,300000,"SingleFamily",2015,638400,1278,94112,NA,NA,2613,12.6115377536383,7.15305163493748,7.86825426552061,3,"3",13.3667203251177
15171678,37.723404,-122.408822,1953,2,2,2013-07-01,221500,"SingleFamily",2015,796711,1518,94134,NA,NA,2082,12.3081778684673,7.32514895795557,7.64108424917491,15,"15",13.5882472822268
15171844,37.724075,-122.402565,1940,1,2,2014-09-09,300000,"SingleFamily",2015,630022,1425,94134,NA,NA,1252,12.6115377536383,7.26192709270275,7.13249755166004,15,"15",13.3535100183929
15171965,37.722245,-122.404894,1950,1,2,2013-12-20,286000,"SingleFamily",2015,438889,756,94134,NA,NA,1750,12.563747089802,6.62804137617953,7.46737106691756,15,"15",12.9920018127056
15172335,37.72162,-122.401771,1949,2,3,2013-10-09,255000,"SingleFamily",2015,756240,1964,94134,NA,NA,3000,12.4490188241406,7.58273848891441,8.00636756765025,15,"15",13.5361140650993
15172615,37.718312,-122.40375,1972,2,2,2014-06-25,205000,"SingleFamily",2015,428760,1650,94134,NA,NA,2526,12.2307652581205,7.40853056689463,7.83439230291044,15,"15",12.9686526008055
15172744,37.719493,-122.4008,1980,1,1,2014-01-27,315500,"Condominium",2015,321803,712,94134,NA,NA,NA,12.6619139609634,6.56807791141198,NA,15,"15",12.6816948360576
15172745,37.7195,-122.400792,1980,1,1,2013-04-30,310000,"Condominium",2015,317626,728,94134,NA,NA,NA,12.6443275764613,6.59030104819669,NA,15,"15",12.6686298689843
15172976,37.717569,-122.407837,1978,2,4,2015-01-22,220000,"SingleFamily",2015,442450,1973,94134,NA,NA,2495,12.3013828253345,7.58731050602262,7.82204400818562,15,"15",13.0000827426955
