,zillow_id,latitude,longitude,year_built,bathrooms,bedrooms,last_sold_date,last_sold_price,property size,home_type,tax_year,tax_value,home_size,zipcode
0,30651240,40.657905,-73.927405,1935,,,09/15/1992,150000,1788,Duplex,2015,407000.0,1980,11203
1,124398177,40.822734,-73.950744,,,,09/16/2015,100000,,Cooperative,,,,10031
2,32042213,40.752545,-73.817785,1920,,,06/15/2015,850000,2500,SingleFamily,2015,671000.0,1605,11355
3,32225230,40.59215,-73.80178,1920,,,06/10/2013,130000,3000,Duplex,2015,275000.0,1296,11692
4,31947397,40.78021,-73.913559,1935,1.0,1,05/10/2013,765000,1800,MultiFamily2To4,2015,828000.0,1728,11105
5,32010727,40.7054,-73.898465,1930,3.0,17,03/09/2016,950000,1485,MultiFamily2To4,2015,625000.0,1200,11385
6,32058026,40.77312,-73.780605,1950,2.5,3,01/27/2016,785000,4000,SingleFamily,2015,765000.0,1025,11360
7,62648132,40.69928,-73.922695,2002,5.0,9,01/06/2014,700000,1498,MultiFamily2To4,2015,666000.0,3300,11237
8,31974775,40.739515,-73.85658,1910,,,10/08/2015,498000,2000,SingleFamily,2015,449000.0,1308,11368
9,72533539,40.773873,-73.94842,1965,1.0,2,10/21/2014,795000,,Cooperative,,,,10028
10,31941608,40.76537,-73.911239,1880,2.0,5,06/06/2013,775000,2425,MultiFamily2To4,2015,713000.0,1672,11103
11,32276552,40.629795,-74.118995,1920,2.5,3,12/09/2015,330000,3700,SingleFamily,2015,362000.0,2800,10310
12,32106294,40.69396,-73.856145,1930,2.0,3,04/10/2015,430000,1999,SingleFamily,2015,365000.0,1156,11421
13,79737944,40.733109,-73.743151,,,,09/24/2013,208000,,Cooperative,,,,11427
14,112086857,40.798023,-73.934806,2007,1.0,1,04/26/2011,496860,2500,Condominium,2014,120187.0,983,10035
15,32017888,40.705304,-73.870525,1930,2.0,4,,,3998,SingleFamily,2015,610000.0,1872,11385
16,32139000,40.69655,-73.78752,1925,1.0,3,12/03/2009,222600,2500,SingleFamily,2015,312000.0,1014,11433
17,121999772,40.724522,-73.979332,,1.0,2,08/19/2014,430000,,Cooperative,,,,10009
18,31499114,40.73034,-74.00595,1901,5.0,4,08/05/2014,11450000,2100,Townhouse,2014,8668000.0,4368,10014
19,32130751,40.71053,-73.81785,1940,2.0,4,,,2500,SingleFamily,2015,559000.0,1278,11435
20,89073115,40.708477,-73.944046,1920,,,11/20/2014,405000,,Condominium,2015,98102.0,768,11206
21,72525185,40.749591,-73.971786,,,,01/07/2016,895000,,Cooperative,,,,10017
22,97532790,40.713729,-74.008132,1915,3.5,5,07/14/2014,2780000,2446,MultiFamily2To4,,,3500,10007
23,32114334,40.67713,-73.852615,1925,1.0,3,01/27/2016,475000,1825,SingleFamily,2015,363000.0,1230,11417
24,31496111,40.724869,-73.981605,1900,,,02/25/2015,14550000,1680,Cooperative,2014,2548000.0,7527,10009
25,65317231,40.765132,-73.982383,2002,2.0,2,09/19/2008,2865000,,Condominium,2014,352059.0,1412,10019
26,89071900,40.742657,-73.95776,2007,1.0,1,06/01/2011,450000,,Condominium,2015,80131.0,696,11101
27,32128262,40.688215,-73.813144,1920,,,12/14/2015,198000,3747,SingleFamily,2015,503000.0,2375,11419
28,121421953,40.748828,-73.999549,,,,05/15/2014,107168,,Cooperative,,,,10001
29,31501530,40.73389,-74.00811,1985,1.0,0,08/25/2015,980000,,MultiFamily2To4,2014,203034.0,575,10014
30,120226913,40.709075,-74.009803,1920,,,08/23/2013,962246,,Condominium,2014,266650.0,1040,10005
31,32053030,40.741408,-73.790914,1953,,,04/06/2015,460000,,Condominium,2015,63687.0,801,11365
32,2106201344,40.81729,-73.94414,1899,5.0,6,07/24/2014,1600000,,Townhouse,,,4200,10030
33,32000300,40.725145,-73.86285,1936,2.0,3,02/22/2016,768100,2354,SingleFamily,2015,782000.0,1700,11374
34,123203382,40.665737,-73.952774,,,,01/04/2016,1225000,,Cooperative,,,,11225
35,32036574,40.769075,-73.79274,1953,2.0,3,05/04/2015,520000,1694,SingleFamily,2015,492000.0,1024,11358
36,80013172,40.760581,-73.972908,2003,3.5,3,12/26/2007,5243987,,Condominium,2014,878287.0,2302,10022
37,121423344,40.896369,-73.909019,1960,1.0,1,05/15/2014,160000,,Cooperative,,,,10471
38,32152475,40.724295,-73.73303,1930,,,08/19/2014,425000,4000,SingleFamily,2015,434000.0,1120,11428
39,32302055,40.62177,-74.145355,1945,2.0,3,08/07/2013,405000,3200,SingleFamily,2015,356000.0,1230,10302
40,72527751,40.763747,-73.965835,1960,1.5,1,05/20/2014,710000,,Cooperative,,,,10065
41,30680276,40.62401,-73.991075,1935,2.0,4,05/28/2014,820000,3100,SingleFamily,2013,285000.0,2040,11204
42,31521980,40.777465,-73.985702,1961,1.0,2,06/06/2013,1495000,79296,Cooperative,2014,6.7777E7,493268,10023
43,2099075333,40.77951,-73.91547,1910,2.0,5,,,2500,MultiFamily2To4,,,2000,11105
44,2099542278,40.668,-73.9385,1901,3.0,7,,,,Townhouse,,,3612,11213
45,32186160,40.684225,-73.78925,1920,2.0,2,,,1999,SingleFamily,2015,291000.0,868,11434
46,2102740152,40.7675,-73.9703,1931,4.0,2,,,,Cooperative,,,,10065
47,30607606,40.693445,-73.9443,1910,,,07/03/2013,185000,1900,Triplex,2015,817000.0,3192,11206
48,32053129,40.74243,-73.787065,1945,2.0,3,10/09/2014,725000,4000,SingleFamily,2015,715000.0,1502,11365
49,32099694,40.738204,-73.715885,1950,2.5,4,06/02/2014,535000,4000,SingleFamily,2015,575000.0,1376,11426
50,72535566,40.822799,-73.942955,2003,2.0,3,12/04/2013,505000,,Cooperative,,,,10039
51,32318927,40.612047,-74.066437,1989,,,10/19/2015,200000,1400,SingleFamily,2015,330000.0,1480,10305
52,2099199404,40.8236,-73.9416,,1.0,1,03/03/2016,525000,,Condominium,,,670,10039
53,30722081,40.60594,-73.97063,1925,1.5,3,09/23/2014,810000,2307,SingleFamily,2015,850000.0,1120,11223
54,2104291775,40.5792,-73.9439,1925,4.0,5,,,,SingleFamily,,,,11235
55,31986504,40.722035,-73.906755,1920,2.0,3,12/10/2015,670000,2500,Duplex,2015,570000.0,1490,11378
56,120226942,40.748275,-73.991394,2008,,,12/10/2013,650000,2469,Condominium,2014,124324.0,643,10001
57,82804429,40.779838,-73.985313,1924,2.0,2,09/17/2008,1080000,,Cooperative,,,,10023
58,30602170,40.693195,-73.933465,1899,,1,08/11/2014,662500,1875,MultiFamily2To4,2015,537000.0,700,11221
59,32034122,40.77211,-73.811309,1950,2.0,3,12/17/2014,723000,4000,SingleFamily,2015,684000.0,1925,11354
60,63054659,40.701243,-73.95237,,,,10/30/2013,145000,,Condominium,2015,269436.0,1677,11206
61,30706149,40.614615,-73.998975,1930,3.0,5,03/11/2016,850000,1800,SingleFamily,2015,784000.0,2028,11214
62,72511245,40.713914,-73.979613,1960,1.0,1,06/10/2014,467500,,Cooperative,,,,10002
63,89335272,40.777169,-73.988911,,2.0,2,08/15/2013,875000,,Condominium,2014,412541.0,1300,10069
64,55502371,40.752563,-73.967819,2001,2.0,2,01/13/2016,2565000,,Condominium,2015,331882.0,1478,10017
65,31971537,40.75076,-73.86075,1925,2.0,4,07/15/2014,475000,3125,SingleFamily,2015,389000.0,1305,11368
66,2108396062,40.8634,-73.8678,1968,1.0,2,,,,Cooperative,,,900,10467
67,32115811,40.69539,-73.84339,1910,,,07/03/2004,189649,784080,SingleFamily,2007,371000.0,1100,11418
68,32369428,40.534095,-74.200805,1950,,,03/26/2015,213850,10000,SingleFamily,2015,544000.0,1008,10309
69,29833568,40.886619,-73.84805,1955,,0,04/11/2014,370000,2482,MultiFamily2To4,2015,442000.0,2550,10466
70,72510490,40.704998,-74.009621,,,,03/03/2014,760000,,Cooperative,,,,10004
71,31987507,40.713565,-73.904085,1930,,,12/24/2013,538500,1605,Triplex,2015,562000.0,2108,11378
72,90240634,40.695801,-73.996948,1949,1.0,0,12/16/2013,415000,,MultiFamily2To4,,,,11201
73,63874150,40.808734,-73.951057,,1.0,1,01/09/2014,935000,,Condominium,2014,223594.0,1522,10027
74,32091681,40.73009,-73.730404,1940,2.0,3,01/08/2014,563000,4300,SingleFamily,2015,556000.0,1774,11426
75,30579410,40.639844,-74.01417,1899,3.0,5,11/09/2015,1095000,2003,MultiFamily2To4,2015,879000.0,2820,11220
76,32121503,40.687565,-73.83637,1910,,,07/08/2013,520000,2523,Triplex,2015,559000.0,2660,11416
77,32189833,40.68595,-73.775845,1930,3.0,5,06/05/2014,400000,3131,SingleFamily,2015,296000.0,1608,11434
78,31968710,40.76484,-73.86408,1930,3.0,6,01/13/2014,725000,3001,MultiFamily2To4,2015,685000.0,1980,11369
79,32299397,40.63248,-74.15484,1925,2.0,5,06/09/2015,165000,4035,MultiFamily2To4,2015,309000.0,2020,10303
80,32305077,40.617908,-74.165373,1981,3.0,4,01/19/2016,355000,2583,SingleFamily,2015,425000.0,2400,10314
81,2098933132,40.7027,-73.991,2002,2.0,2,05/30/2008,825000,,Condominium,2015,98265.0,1010,11201
82,121039302,40.753662,-73.997673,1963,1.0,1,04/11/2014,540000,,Cooperative,,,,10001
83,119532918,40.590247,-73.792636,2010,,2,03/13/2014,670000,2246,MultiFamily2To4,2015,598000.0,3809,11692
84,122028150,40.5883,-73.7979,,,,03/24/2015,640000,3433,Duplex,2015,652000.0,2515,11692
85,32097280,40.7469,-73.730545,1950,2.0,3,10/27/2015,725000,3998,SingleFamily,2015,687000.0,1150,11362
86,30707063,40.61946,-74.01021,1920,2.0,3,08/15/2008,565000,1500,SingleFamily,2015,633000.0,1300,11228
87,31967620,40.746745,-73.867595,1974,6.0,8,12/30/2015,1230000,2134,MultiFamily2To4,2015,952000.0,3732,11368
88,72538555,40.739394,-73.982531,1972,1.0,1,12/05/2013,490000,,Apartment,,,,10010
89,32214613,40.661005,-73.843565,1950,,,12/17/2013,494000,5000,SingleFamily,2015,523000.0,1568,11414
90,121710503,40.726512,-73.947738,2010,1.5,1,07/28/2015,500000,,Condominium,2015,93216.0,762,11222
91,79488731,40.67522,-73.972534,1937,1.0,2,06/05/2015,979000,,Cooperative,,,,11217
92,29834745,40.888675,-73.844245,1965,1.0,3,06/09/2015,440000,2714,SingleFamily,2015,422000.0,1995,10466
93,30751615,40.628035,-73.948775,2011,4.0,,10/15/2014,935000,3000,SingleFamily,2015,707000.0,2600,11210
94,72527956,40.766918,-73.962736,1965,1.0,1,12/10/2015,725000,,Cooperative,,,700,10065
95,32140514,40.70142,-73.785575,1996,2.0,6,03/02/2016,540000,2931,MultiFamily2To4,2015,396000.0,2100,11433
96,32144740,40.715095,-73.762,1925,3.0,3,08/26/2015,405000,3125,SingleFamily,2015,454000.0,1152,11423
97,119913300,40.845642,-73.941719,1922,1.0,1,05/16/2013,250000,,MultiFamily2To4,,,,10032
98,89067820,40.742973,-73.957977,1890,1.0,1,05/08/2014,835000,27825,Condominium,2015,59738.0,1013,11101
99,30611264,40.679964,-73.9529,1910,,,08/03/2015,1300000,2002,SingleFamily,2007,389000.0,3304,11216
100,2130866289,40.70659,-74.00817,1928,1.0,1,04/23/2014,820000,,Condominium,,,815,10005
101,72530543,40.779609,-73.960929,1955,2.0,2,06/08/2005,1150000,,Cooperative,,,1450,10028
102,2099676351,40.88429,-73.90948,,1.0,0,05/07/2007,110000,,Cooperative,,,500,10463
103,30665016,40.65864,-73.959355,1901,4.5,6,02/04/2014,1850000,4000,MultiFamily2To4,2015,1661000.0,3400,11225
104,30651345,40.659115,-73.926075,1935,3.0,5,06/09/2014,540000,2475,MultiFamily2To4,2015,521000.0,3360,11212
105,31095979,40.747859,-73.689668,1941,2.0,,12/23/2014,550000,5000,SingleFamily,2015,420800.0,1414,11040
106,32047008,40.75725,-73.805995,1930,2.0,3,07/16/2014,729000,2600,SingleFamily,2015,835000.0,1000,11358
107,72525202,40.749591,-73.971786,,1.0,1,02/26/2016,430000,,Cooperative,,,,10017
108,30771023,40.630374,-73.906209,1988,2.0,2,03/27/2006,330000,127378,Condominium,2015,301877.0,931,11236
109,2099328584,40.6409,-73.9452,1910,3.0,3,,,,MultiFamily2To4,,,,11203
110,30608913,40.68673,-73.95054,1899,,,04/15/2015,2800000,1900,SingleFamily,2007,296000.0,3300,11216
111,79515272,40.750633,-73.722808,,1.0,1,01/25/2016,136000,,Cooperative,,,,11426
112,124839966,40.74578,-73.92263,1936,1.0,1,09/17/2015,360000,,Cooperative,,,750,11104
113,29834749,40.888385,-73.844075,1940,2.0,3,12/14/2015,389000,2003,SingleFamily,2015,297000.0,1584,10466
114,80006930,40.810672,-73.940093,2004,2.5,3,04/28/2014,952525,,Condominium,2014,199789.0,1569,10037
115,80383011,40.775493,-73.908219,,,,03/20/2014,260000,,Cooperative,,,,11105
116,30699919,40.62337,-74.03508,1920,1.5,4,02/02/2015,849000,2100,SingleFamily,2015,968000.0,1920,11209
117,29851467,40.888245,-73.819809,1989,,,12/02/2014,580000,6200,Duplex,2015,613000.0,3366,10475
118,32347526,40.54389,-74.15147,1930,,,01/31/2014,390000,3000,SingleFamily,2015,416000.0,1014,10308
119,30658833,40.65264,-73.94458,1920,,,09/21/2015,500,2160,SingleFamily,2015,406000.0,1404,11203
120,2099269849,40.72567,-73.81868,,1.0,2,,,,Condominium,,,,11367
121,32289294,40.612195,-74.123125,1925,3.0,3,10/06/2014,465000,3264,SingleFamily,2015,449000.0,1800,10314
122,72648842,40.753003,-73.890362,,1.0,2,10/02/2013,248000,950,Cooperative,,,,11372
123,32152411,40.723315,-73.730715,1930,4.5,4,07/23/2013,405000,3005,SingleFamily,2015,426000.0,3000,11428
124,30699520,40.62283,-74.02727,1925,,,09/26/2014,1130000,2500,Duplex,2015,733000.0,2640,11209
125,124435257,40.838828,-73.936828,,,,11/12/2014,620000,,SingleFamily,,,,10032
126,32101216,40.7284,-73.722655,1930,2.0,3,11/02/2015,480000,3058,SingleFamily,2015,463000.0,2000,11426
127,122973023,40.728354,-73.995378,1986,1.0,0,01/14/2015,525000,,Cooperative,,,550,10012
128,83942738,40.760454,-73.993515,2007,1.0,1,10/30/2013,700000,10300,MultiFamily2To4,2014,189716.0,641,10036
129,89067598,40.743467,-73.951163,2007,1.0,1,03/05/2010,423216,,Condominium,2015,97021.0,817,11101
130,2099333817,40.77319,-73.77708,1940,2.0,3,,,5080,SingleFamily,,,,11361
131,32376059,40.505885,-74.243265,1910,2.0,3,11/27/2013,399000,2500,SingleFamily,2015,407000.0,1112,10307
132,31172280,40.7279,-73.690311,1927,2.0,3,09/26/2014,459000,4000,MultiFamily2To4,2015,366800.0,1412,11040
133,30674238,40.63654,-73.98058,1930,,,08/28/2013,935000,2379,Duplex,2015,543900.0,2480,11218
134,29844393,40.8468,-73.817655,1960,2.0,3,,,2356,SingleFamily,2015,448000.0,1944,10465
135,30666303,40.64733,-73.965885,1901,3.5,5,02/03/2015,2000000,5500,Townhouse,2015,1188000.0,3025,11226
136,31987607,40.720275,-73.903055,1925,2.0,4,08/11/2015,635000,2150,MultiFamily2To4,2015,605000.0,1728,11378
137,32086415,40.753204,-73.755429,1965,2.5,3,10/30/2015,980000,3075,SingleFamily,2015,901000.0,2835,11364
138,2116624692,40.7077,-74.0098,1928,2.0,1,,,,Condominium,,,1185,10005
139,32277102,40.628455,-74.126775,1955,1.5,4,11/09/2015,375000,4218,SingleFamily,2015,274000.0,1209,10310
140,83932917,40.804637,-73.949295,1920,7.0,8,,,2000,MultiFamily2To4,2014,1573000.0,5700,10026
141,30701071,40.61707,-74.02458,1920,,,07/25/2014,727999,1360,Townhouse,2015,675000.0,1884,11228
142,32053091,40.741595,-73.787365,1950,1.0,4,12/09/2015,850000,4000,SingleFamily,2015,725000.0,1480,11365
143,32189241,40.686144,-73.78132,1925,,,04/26/2013,18980,2850,SingleFamily,2015,469000.0,2356,11434
144,97496443,40.808692,-73.942466,2003,,,06/14/2014,849000,2498,Condominium,,,10150,10027
145,30613897,40.68472,-73.961535,1901,,,11/04/2013,1350000,1600,Duplex,2015,1041000.0,2400,11238
146,2098884511,40.7658,-73.9525,1989,3.0,3,,,,Condominium,,,2350,10021
147,65317073,40.75259,-73.967552,2000,3.0,3,03/24/2005,3420683,,Condominium,2014,921315.0,2854,10017
148,32217224,40.658825,-73.837144,1925,,,12/12/2014,20000,3000,Duplex,2015,547000.0,1178,11414
149,79493797,40.72386,-73.985665,,,,04/24/2014,570000,,Cooperative,,,,10009
150,79732118,40.755333,-73.732492,,,,11/21/2013,195000,,Cooperative,,,,11362
151,29835365,40.890135,-73.8366,1976,,,05/06/2015,556200,30,MultiFamily2To4,2015,534000.0,3000,10466
152,32107787,40.69148,-73.863464,1931,,,04/21/2015,400000,5046,Triplex,2015,722000.0,3360,11421
153,31531659,40.753227,-73.967781,1984,1.0,1,10/01/2014,850000,,MultiFamily2To4,2015,212606.0,791,10017
154,32126249,40.679325,-73.83489,1945,3.0,3,09/20/2013,399000,3963,SingleFamily,2015,423000.0,1250,11417
155,29776722,40.80587,-73.923679,1901,,,06/05/2015,499000,1667,Duplex,2015,378000.0,2320,10454
156,2105488987,40.7305,-73.7852,1945,3.0,4,12/04/2014,760000,4000,SingleFamily,,,1661,11366
157,117456050,40.796276,-73.949241,2008,4.0,4,01/22/2015,3200000,,Condominium,2014,458539.0,2162,10029
158,32111752,40.685265,-73.850685,1960,,,06/25/2013,345000,2300,Duplex,2015,595000.0,2598,11416
159,32216364,40.652085,-73.840395,1965,2.0,3,09/03/2015,600000,3500,SingleFamily,2015,482000.0,3500,11414
160,2100350965,40.74929,-73.81768,1960,2.0,3,,,,Cooperative,,,,11355
161,2101879428,40.6927,-73.9796,1958,1.0,1,,,,Cooperative,,,750,11201
162,64750006,40.576981,-73.957746,2005,3.0,3,05/18/2005,789143,,Condominium,2015,161329.0,1565,11235
163,32142413,40.703825,-73.77994,1930,3.0,6,02/24/2014,190000,574,SingleFamily,2015,478000.0,1600,11433
164,32320697,40.615309,-74.074951,1915,3.0,5,09/12/2014,270000,3600,MultiFamily2To4,2015,294000.0,1248,10305
165,125831301,40.708303,-74.003513,,1.0,1,04/04/2016,428000,,Cooperative,,,500,10038
166,29804577,40.838607,-73.856498,,,,05/04/2015,94100,,Condominium,2015,27405.0,613,10462
167,30715206,40.599955,-74.007075,1940,2.0,3,06/05/2014,675000,2127,MultiFamily2To4,2015,491000.0,1610,11214
168,31957856,40.747745,-73.89033,1990,,,08/19/2015,1500000,2000,SingleFamily,2007,1570000.0,5880,11372
169,29788724,40.87519,-73.876325,1901,,0,03/27/2014,495000,2787,MultiFamily2To4,2015,432000.0,3192,10467
170,30624492,40.707809,-73.940685,1920,,,04/07/2016,2005000,2500,SingleFamily,2007,319000.0,3150,11206
171,2099312908,40.689412,-73.863358,,4.0,7,,,1900,MultiFamily2To4,,,3500,11421
172,2112877402,40.8882,-73.909,1931,1.0,1,,,,Cooperative,,,800,10463
173,122623520,40.727451,-73.980042,1928,1.0,2,12/09/2014,990000,,Cooperative,,,800,10009
174,72530496,40.778972,-73.961761,1925,2.0,1,10/27/2005,990000,,Cooperative,,,,10028
175,32111280,40.682705,-73.861125,1915,,3,08/13/2015,540000,2099,SingleFamily,2015,476000.0,2420,11416
176,32192111,40.680455,-73.76895,1930,2.5,4,11/12/2004,325000,1219680,SingleFamily,2015,375000.0,1,11434
177,32375478,40.504665,-74.238178,1990,2.0,0,12/30/2014,265000,744,Townhouse,2015,262000.0,1248,10307
178,94716370,40.806105,-73.850659,2008,,,06/07/2013,404586,,Condominium,2015,390696.0,1206,10473
179,30603487,40.688515,-73.927475,1931,4.0,6,07/18/2014,1050000,2100,MultiFamily2To4,2015,379000.0,3572,11221
180,65321916,40.816437,-73.947632,2003,2.0,2,12/24/2014,685000,,Condominium,2014,200889.0,1104,10030
181,30584431,40.67171,-73.989229,1901,,,05/28/2013,685000,2000,Triplex,2015,1340000.0,2556,11215
182,112088531,40.709156,-74.01371,2007,2.0,2,04/18/2014,2234305,,MultiFamily2To4,2014,297332.0,1175,10006
183,31529937,40.753025,-73.971169,1956,1.0,0,,,,Condominium,2014,83401.0,425,10017
184,32021255,40.790745,-73.84715,1930,,,09/17/2014,725100,4975,SingleFamily,2015,803000.0,3024,11356
185,32376653,40.506615,-74.25012,1996,3.0,4,10/09/2013,900000,8999,SingleFamily,2015,998000.0,4550,10307
186,89330650,40.827747,-73.950897,1920,1.0,1,07/10/2015,635000,,Condominium,2014,58538.0,953,10031
187,29817037,40.85271,-73.82959,1930,,,09/09/2013,550000,2675,MultiFamily2To4,2015,552000.0,3150,10461
188,119919134,40.7511,-73.7125,,,,10/07/2013,270000,,Cooperative,,,,11004
189,32119063,40.691604,-73.84262,1920,1.5,4,07/17/2015,365000,2500,SingleFamily,2015,434000.0,1800,11418
190,89334037,40.715649,-74.011354,2006,,,01/15/2014,3320000,,Condominium,2014,512020.0,1611,10007
191,30604010,40.68694,-73.929205,1905,3.0,4,03/03/2016,999000,1733,Townhouse,2015,704000.0,2184,11221
192,2099589166,40.7793,-73.9568,1971,2.0,2,,,,Cooperative,,,,10028
193,30719109,40.612885,-73.96365,1975,5.0,8,10/11/2013,925000,3000,MultiFamily2To4,2015,1060000.0,3600,11230
194,119572075,40.684723,-73.952385,2007,2.0,2,02/05/2013,599749,,Condominium,2015,66880.0,1934,11216
195,79738337,40.706817,-73.836107,2005,2.0,2,06/13/2007,489000,,Condominium,2015,117837.0,900,11418
196,30600875,40.6799,-73.909754,1899,,,04/20/2015,692000,1875,MultiFamily2To4,2015,619000.0,3000,11233
197,121564047,40.836654,-73.865592,,,,06/04/2014,75000,,Cooperative,,,,10460
198,31975957,40.75042,-73.857845,1930,,,10/03/2013,4000,2500,Duplex,2015,583000.0,2107,11368
199,30790806,40.57508,-73.95183,1925,2.5,3,07/09/1991,435000,4000,SingleFamily,2015,1209000.0,1864,11235
200,122062576,40.815361,-73.938492,1940,1.0,1,10/25/2013,240000,9900,Condominium,2014,73739.0,455,10037
201,79740952,40.739078,-73.921469,1935,1.0,2,06/05/2006,265000,,Cooperative,,,950,11377
202,119911503,40.796401,-73.946853,,,,08/19/2013,38691,,Cooperative,,,,10029
203,32201075,40.68036,-73.75177,1925,3.0,4,,,3180,SingleFamily,2015,423000.0,2044,11413
204,63871718,40.772084,-73.952569,1985,1.0,1,06/26/2014,825000,2550,Condominium,,,700,10075
205,32091690,40.729465,-73.730295,1950,3.0,3,04/29/2015,499000,3000,SingleFamily,2015,506000.0,3000,11426
206,31546962,40.79685,-73.934005,1901,,,02/08/2016,5400000,1400,Duplex,2015,660000.0,1806,10035
207,30718627,40.611875,-73.973195,1931,,,01/28/2015,440000,2240,SingleFamily,2007,425000.0,2040,11230
208,2137885775,40.720981,-73.838302,,2.0,2,,,,Unknown,,,,11375
209,89665072,40.853118,-73.939714,,1.0,2,05/26/2015,479000,,Cooperative,,,,10033
210,32140657,40.70017,-73.78474,1931,2.5,6,03/25/2014,515000,4007,MultiFamily2To4,2015,541000.0,1890,11433
211,2100002565,40.7173,-74.0158,2001,4.0,4,,,,Condominium,,,2293,10282
212,80007793,40.792866,-73.940729,2006,1.0,1,,,,Condominium,2014,131810.0,498,10029
213,2099429734,40.6463,-73.89443,,4.0,7,,,,SingleFamily,,,,11236
214,32029142,40.787645,-73.798855,1930,,,07/29/2015,790000,6000,SingleFamily,2015,848000.0,1296,11357
215,2100113810,40.864836,-73.886474,1901,3.0,9,,,3125,MultiFamily2To4,,,3503,10458
216,30764103,40.620305,-73.932504,1920,2.0,3,,,3300,SingleFamily,2015,487000.0,1152,11234
217,32045518,40.759609,-73.790145,1930,3.0,5,02/25/2014,610000,2500,SingleFamily,2015,665000.0,1573,11358
218,61968306,40.78136,-73.951087,1975,2.0,3,07/17/2015,1560000,,Condominium,2014,353692.0,1367,10128
219,32141624,40.69554,-73.778285,1930,1.5,3,07/09/2013,275000,2500,SingleFamily,2015,396000.0,1280,11433
220,30600165,40.68141,-73.91854,1910,3.0,7,01/12/2007,486000,1873,MultiFamily2To4,2015,571000.0,2532,11233
221,32147476,40.719489,-73.752495,1930,,,07/31/2013,342000,2800,SingleFamily,2015,412000.0,1692,11428
222,2099450478,40.53839,-74.1436,1990,2.0,1,,,1920,SingleFamily,,,1685,10308
223,29777927,40.828795,-73.912915,1899,,0,10/03/2014,550000,2500,MultiFamily2To4,2015,503000.0,3761,10456
224,32169835,40.6747,-73.839595,1925,2.0,2,12/28/2015,545000,2800,MultiFamily2To4,2015,435000.0,1828,11417
225,119913452,40.714489,-73.985516,,,,05/13/2013,490000,,Cooperative,,,,10002
226,29804695,40.838607,-73.856498,,,,11/09/2015,115000,,Condominium,2015,24218.0,613,10462
227,2099105390,40.739884,-73.760823,1955,1.0,2,,,,Cooperative,,,,11364
228,2098869623,40.72737,-73.84901,,1.0,1,,,,Condominium,,,,11375
229,125715895,40.750839,-73.887062,1948,1.0,0,03/08/2016,185000,,Cooperative,,,550,11372
230,83046309,40.693801,-73.994491,1950,1.0,1,07/25/2008,521000,,Cooperative,,,,11201
231,32080990,40.722375,-73.778889,1952,3.0,3,09/11/2014,775000,4480,SingleFamily,2015,817000.0,1400,11432
232,30584709,40.668045,-73.982725,1899,1.0,1,04/11/2014,2357100,1900,Apartment,2015,2364000.0,2610,11215
233,2099278514,40.69945,-73.7666,,2.0,4,,,,SingleFamily,,,,11412
234,32107220,40.689415,-73.866295,1899,,,11/24/2014,240000,1376,Duplex,2015,404000.0,1692,11421
235,30572446,40.680585,-73.994345,1931,3.0,4,12/11/1998,200000,1478,MultiFamily2To4,2007,544000.0,3217,11231
236,31522539,40.780277,-73.982086,1902,3.0,4,06/05/2008,4200000,,Condominium,2014,482420.0,2625,10023
237,29850507,40.84645,-73.78719,1920,,,02/24/2016,450000,5000,SingleFamily,2015,500000.0,1738,10464
238,97501701,40.798236,-73.935302,2008,,,11/19/2015,715000,3700,Condominium,2014,83352.0,738,10035
239,31510195,40.746735,-73.973935,1941,,,08/12/2013,319000,16851,Cooperative,2014,1.5805E7,80000,10016
240,30629867,40.68619,-73.913935,1899,3.0,4,11/29/2013,745000,1800,MultiFamily2To4,2015,606000.0,2700,11207
241,32296559,40.627355,-74.13229,1915,2.0,6,,,6992,SingleFamily,2015,469000.0,2329,10302
242,31962441,40.757965,-73.875689,1945,2.0,4,11/22/2013,442000,1742,SingleFamily,2015,483000.0,1406,11369
243,29786806,40.869935,-73.90111,1910,2.0,6,02/16/2016,385000,4456,MultiFamily2To4,2015,516000.0,2670,10468
244,31495783,40.722235,-73.977415,1899,,,09/06/2013,1560000,1558,SingleFamily,2007,711000.0,3040,10009
245,32143377,40.69339,-73.76299,1930,1.5,3,,,3001,SingleFamily,2015,408000.0,1650,11412
246,112335756,40.786461,-73.953102,1930,1.0,1,11/22/2011,415000,,Cooperative,,,,10128
247,30568987,40.687073,-74.000683,,2.5,3,01/22/2014,2500000,,Condominium,2015,249964.0,1826,11231
248,30722211,40.606365,-73.97011,1920,,,07/03/2013,875000,2500,Duplex,2015,1067000.0,1316,11223
249,112114347,40.50402,-74.229453,,,,02/21/2014,879000,9944,SingleFamily,2015,695000.0,3750,10307
250,80276502,40.799563,-73.971981,1911,2.0,2,12/06/2007,1150000,,Cooperative,,,1550,10025
251,32210438,40.66157,-73.735555,1920,,,07/11/2014,350000,5000,SingleFamily,2015,464000.0,3878,11422
252,32138539,40.695775,-73.792515,1910,2.0,4,03/14/2006,530000,2500,SingleFamily,2015,285000.0,1208,11433
253,32210262,40.6589,-73.739245,1925,3.0,6,03/01/2016,630500,3000,SingleFamily,2015,474000.0,2408,11422
254,31094954,40.73065,-73.700212,1981,2.0,4,,,3920,SingleFamily,2015,398000.0,2057,11001
